observation,soil
34805,2552
34806,2542
34807,2529
34808,2531
34809,2536
34810,2548
34811,2572
34812,2560
34813,2532
34814,2559
34815,2551
34816,2563
34817,2569
34818,2590
34819,2625
34820,2640
34821,2645
34822,2671
34823,2637
34824,2636
34825,2680
34826,2607
34827,2585
34828,2567
34829,2577
34830,2570
34831,2572
34832,2591
34833,2596
34834,2561
34835,2551
34836,2531
34837,2548
34838,2541
34839,2550
34840,2542
34841,2511
34842,2505
34843,2505
34844,2492
34845,2513
34846,2518
34847,2507
34848,2527
34849,2535
34850,2534
34851,2543
34852,2555
34853,2556
34854,2578
34855,2580
34856,2591
34857,2569
34858,2584
34859,2587
34860,2573
34861,2574
34862,2544
34863,2549
34864,2511
34865,2540
34866,2542
34867,2546
34868,2591
34869,2635
34870,2588
34871,2568
34872,2548
34873,2519
34874,2542
34875,2521
34876,2495
34877,2513
34878,2524
34879,2530
34880,2548
34881,2583
34882,2575
34883,2544
34884,2547
34885,2545
34886,2532
34887,2539
34888,2541
34889,2523
34890,2512
34891,2513
34892,2492
34893,2505
34894,2487
34895,2488
34896,2481
34897,2514
34898,2503
34899,2514
34900,2518
34901,2525
34902,2519
34903,2530
34904,2543
34905,2540
34906,2533
34907,2525
34908,2518
34909,2513
34910,2540
34911,2558
34912,2567
34913,2581
34914,2584
34915,2598
34916,2599
34917,2606
34918,2626
34919,2620
34920,2620
34921,2612
34922,2615
34923,2641
34924,2631
34925,2646
34926,2636
34927,2626
34928,2631
34929,2628
34930,2630
34931,2637
34932,2626
34933,2628
34934,2635
34935,2639
34936,2640
34937,2622
34938,2641
34939,2640
34940,2649
34941,2643
34942,2658
34943,2647
34944,2645
34945,2645
34946,2648
34947,2657
34948,2644
34949,2644
34950,2656
34951,2649
34952,2631
34953,2638
34954,2649
34955,2645
34956,2655
34957,2655
34958,2643
34959,2636
34960,2647
34961,2635
34962,2645
34963,2653
34964,2636
34965,2642
34966,2648
34967,2634
34968,2641
34969,2648
34970,2642
34971,2648
34972,2636
34973,2642
34974,2633
34975,2640
34976,2638
34977,2642
34978,2640
34979,2639
34980,2644
34981,2648
34982,2641
34983,2664
34984,2661
34985,2634
34986,2653
34987,2644
34988,2679
34989,2679
34990,2664
34991,2670
34992,2679
34993,2660
34994,2658
34995,2668
34996,2678
34997,2674
34998,2668
34999,2679
35000,2674
35001,2685
35002,2682
35003,2700
35004,2689
35005,2692
35006,2688
35007,2697
35008,2693
35009,2694
35010,2690
35011,2700
35012,2694
35013,2700
35014,2711
35015,2704
35016,2707
35017,2732
35018,2720
35019,2714
35020,2712
35021,2719
35022,2716
35023,2707
35024,2705
35025,2716
35026,2726
35027,2719
35028,2716
35029,2721
35030,2722
35031,2717
35032,2716
35033,2725
35034,2713
35035,2712
35036,2711
35037,2716
35038,2689
35039,2703
35040,2690
35041,2694
35042,2671
35043,2669
35044,2683
35045,2704
35046,2694
35047,2676
35048,2647
35049,2636
35050,2645
35051,2651
35052,2630
35053,2616
35054,2624
35055,2638
35056,2644
35057,2636
35058,2623
35059,2606
35060,2600
35061,2638
35062,2637
35063,2614
35064,2617
35065,2642
35066,2675
35067,2675
35068,2658
35069,2667
35070,2667
35071,2655
35072,2653
35073,2648
35074,2646
35075,2621
35076,2627
35077,2612
35078,2593
35079,2584
35080,2592
35081,2609
35082,2663
35083,2639
35084,2623
35085,2601
35086,2617
35087,2578
35088,2570
35089,2557
35090,2568
35091,2572
35092,2563
35093,2581
35094,2580
35095,2585
35096,2567
35097,2565
35098,2556
35099,2545
35100,2543
35101,2540
35102,2533
35103,2548
35104,2545
35105,2537
35106,2544
35107,2539
35108,2549
35109,2561
35110,2552
35111,2594
35112,2580
35113,2548
35114,2559
35115,2576
35116,2576
35117,2569
35118,2546
35119,2531
35120,2527
35121,2528
35122,2526
35123,2513
35124,2508
35125,2516
35126,2511
35127,2493
35128,2506
35129,2483
35130,2485
35131,2498
35132,2486
35133,2482
35134,2490
35135,2493
35136,2503
35137,2488
35138,2496
35139,2481
35140,2495
35141,2492
35142,2501
35143,2508
35144,2517
35145,2513
35146,2544
35147,2517
35148,2520
35149,2534
35150,2513
35151,2524
35152,2523
35153,2524
35154,2523
35155,2510
35156,2501
35157,2502
35158,2506
35159,2510
35160,2507
35161,2502
35162,2514
35163,2498
35164,2495
35165,2496
35166,2508
35167,2511
35168,2502
35169,2485
35170,2501
35171,2492
35172,2492
35173,2494
35174,2493
35175,2496
35176,2479
35177,2484
35178,2482
35179,2478
35180,2493
35181,2480
35182,2492
35183,2489
35184,2495
35185,2498
35186,2493
35187,2497
35188,2510
35189,2489
35190,2502
35191,2520
35192,2515
35193,2520
35194,2517
35195,2501
35196,2502
35197,2501
35198,2510
35199,2507
35200,2508
35201,2515
35202,2516
35203,2513
35204,2514
35205,2508
35206,2519
35207,2511
35208,2503
35209,2497
35210,2501
35211,2514
35212,2491
35213,2496
35214,2500
35215,2500
35216,2500
35217,2494
35218,2503
35219,2499
35220,2488
35221,2491
35222,2497
35223,2495
35224,2502
35225,2496
35226,2495
35227,2490
35228,2491
35229,2505
35230,2507
35231,2504
35232,2526
35233,2521
35234,2516
35235,2501
35236,2494
35237,2492
35238,2524
35239,2504
35240,2496
35241,2501
35242,2492
35243,2480
35244,2466
35245,2459
35246,2458
35247,2443
35248,2433
35249,2433
35250,2427
35251,2413
35252,2411
35253,2400
35254,2416
35255,2390
35256,2397
35257,2391
35258,2405
35259,2397
35260,2396
35261,2393
35262,2393
35263,2396
35264,2386
35265,2392
35266,2381
35267,2390
35268,2372
35269,2397
35270,2382
35271,2386
35272,2382
35273,2376
35274,2378
35275,2379
35276,2393
35277,2389
35278,2389
35279,2371
35280,2400
35281,2386
35282,2400
35283,2393
35284,2391
35285,2388
35286,2392
35287,2392
35288,2375
35289,2385
35290,2371
35291,2380
35292,2379
35293,2380
35294,2385
35295,2386
35296,2389
35297,2382
35298,2371
35299,2375
35300,2382
35301,2378
35302,2374
35303,2388
35304,2367
35305,2363
35306,2385
35307,2378
35308,2384
35309,2384
35310,2384
35311,2381
35312,2376
35313,2367
35314,2384
35315,2371
35316,2371
35317,2371
35318,2371
35319,2371
35320,2383
35321,2370
35322,2376
35323,2362
35324,2381
35325,2380
35326,2384
35327,2383
35328,2377
35329,2373
35330,2379
35331,2388
35332,2389
35333,2370
35334,2365
35335,2388
35336,2360
35337,2383
35338,2381
35339,2370
35340,2377
35341,2371
35342,2373
35343,2379
35344,2380
35345,2367
35346,2386
35347,2363
35348,2369
35349,2364
35350,2371
35351,2383
35352,2381
35353,2388
35354,2381
35355,2369
35356,2359
35357,2370
35358,2371
35359,2366
35360,2372
35361,2364
35362,2372
35363,2364
35364,2384
35365,2374
35366,2373
35367,2376
35368,2380
35369,2384
35370,2379
35371,2368
35372,2371
35373,2378
35374,2373
35375,2376
35376,2380
35377,2365
35378,2367
35379,2374
35380,2367
35381,2370
35382,2382
35383,2370
35384,2363
35385,2373
35386,2373
35387,2355
35388,2375
35389,2366
35390,2364
35391,2373
35392,2376
35393,2368
35394,2369
35395,2374
35396,2356
35397,2368
35398,2367
35399,2361
35400,2358
35401,2376
35402,2375
35403,2361
35404,2367
35405,2359
35406,2356
35407,2377
35408,2358
35409,2364
35410,2366
35411,2353
35412,2358
35413,2353
35414,2361
35415,2355
35416,2355
35417,2359
35418,2370
35419,2371
35420,2367
35421,2363
35422,2354
35423,2350
35424,2363
35425,2356
35426,2358
35427,2355
35428,2369
35429,2376
35430,2376
35431,2351
35432,2384
35433,2362
35434,2369
35435,2368
35436,2369
35437,2379
35438,2380
35439,2383
35440,2375
35441,2379
35442,2374
35443,2374
35444,2373
35445,2364
35446,2369
35447,2365
35448,2380
35449,2365
35450,2374
35451,2370
35452,2359
35453,2368
35454,2354
35455,2352
35456,2352
35457,2352
35458,2354
35459,2356
35460,2345
35461,2352
35462,2354
35463,2340
35464,2363
35465,2354
35466,2364
35467,2358
35468,2368
35469,2353
35470,2376
35471,2367
35472,2363
35473,2374
35474,2356
35475,2361
35476,2376
35477,2364
35478,2370
35479,2358
35480,2357
35481,2364
35482,2356
35483,2347
35484,2344
35485,2357
35486,2352
35487,2350
35488,2332
35489,2340
35490,2344
35491,2339
35492,2328
35493,2328
35494,2321
35495,2319
35496,2337
35497,2328
35498,2335
35499,2331
35500,2328
35501,2333
35502,2319
35503,2331
35504,2331
35505,2339
35506,2329
35507,2316
35508,2325
35509,2319
35510,2326
35511,2320
35512,2336
35513,2317
35514,2339
35515,2319
35516,2323
35517,2320
35518,2328
35519,2315
35520,2333
35521,2328
35522,2327
35523,2322
35524,2327
35525,2328
35526,2325
35527,2315
35528,2313
35529,2321
35530,2332
35531,2318
35532,2321
35533,2328
35534,2317
35535,2315
35536,2328
35537,2320
35538,2308
35539,2305
35540,2317
35541,2312
35542,2310
35543,2317
35544,2336
35545,2316
35546,2304
35547,2327
35548,2312
35549,2327
35550,2320
35551,2314
35552,2318
35553,2331
35554,2319
35555,2328
35556,2313
35557,2332
35558,2313
35559,2315
35560,2325
35561,2311
35562,2321
35563,2320
35564,2318
35565,2319
35566,2321
35567,2327
35568,2307
35569,2312
35570,2317
35571,2312
35572,2305
35573,2320
35574,2304
35575,2316
35576,2323
35577,2300
35578,2319
35579,2319
35580,2323
35581,2323
35582,2323
35583,2305
35584,2311
35585,2312
35586,2314
35587,2327
35588,2320
35589,2304
35590,2315
35591,2320
35592,2298
35593,2321
35594,2307
35595,2307
35596,2305
35597,2292
35598,2303
35599,2319
35600,2305
35601,2304
35602,2321
35603,2324
35604,2299
35605,2312
35606,2314
35607,2305
35608,2306
35609,2313
35610,2313
35611,2320
35612,2322
35613,2316
35614,2302
35615,2309
35616,2308
35617,2316
35618,2311
35619,2326
35620,2313
35621,2299
35622,2298
35623,2301
35624,2336
35625,2311
35626,2307
35627,2313
35628,2319
35629,2308
35630,2314
35631,2318
35632,2315
35633,2305
35634,2315
35635,2325
35636,2320
35637,2318
35638,2305
35639,2315
35640,2312
35641,2321
35642,2313
35643,2313
35644,2301
35645,2305
35646,2312
35647,2324
35648,2313
35649,2307
35650,2300
35651,2311
35652,2325
35653,2307
35654,2300
35655,2324
35656,2314
35657,2302
35658,2309
35659,2315
35660,2303
35661,2307
35662,2306
35663,2294
35664,2299
35665,2304
35666,2307
35667,2319
35668,2305
35669,2298
35670,2312
35671,2297
35672,2311
35673,2300
35674,2305
35675,2300
35676,2294
35677,2313
35678,2311
35679,2315
35680,2316
35681,2312
35682,2307
35683,2302
35684,2316
35685,2307
35686,2299
35687,2308
35688,2296
35689,2307
35690,2301
35691,2300
35692,2303
35693,2291
35694,2304
35695,2310
35696,2301
35697,2303
35698,2301
35699,2319
35700,2286
35701,2311
35702,2303
35703,2294
35704,2300
35705,2307
35706,2297
35707,2310
35708,2302
35709,2295
35710,2308
35711,2299
35712,2306
35713,2316
35714,2307
35715,2313
35716,2306
35717,2306
35718,2294
35719,2312
35720,2300
35721,2294
35722,2304
35723,2308
35724,2296
35725,2295
35726,2305
35727,2291
35728,2293
35729,2291
35730,2304
35731,2297
35732,2307
35733,2285
35734,2288
35735,2291
35736,2312
35737,2298
35738,2303
35739,2308
35740,2302
35741,2306
35742,2304
35743,2301
35744,2285
35745,2285
35746,2291
35747,2302
35748,2288
35749,2308
35750,2288
35751,2302
35752,2298
35753,2307
35754,2292
35755,2296
35756,2304
35757,2288
35758,2305
35759,2305
35760,2291
35761,2286
35762,2292
35763,2302
35764,2282
35765,2301
35766,2288
35767,2287
35768,2281
35769,2309
35770,2304
35771,2288
35772,2296
35773,2278
35774,2301
35775,2308
35776,2306
35777,2294
35778,2288
35779,2303
35780,2304
35781,2307
35782,2305
35783,2294
35784,2297
35785,2283
35786,2289
35787,2301
35788,2295
35789,2305
35790,2296
35791,2288
35792,2307
35793,2304
35794,2296
35795,2289
35796,2304
35797,2312
35798,2309
35799,2307
35800,2305
35801,2309
35802,2317
35803,2313
35804,2328
35805,2323
35806,2325
35807,2319
35808,2332
35809,2327
35810,2326
35811,2337
35812,2303
35813,2332
35814,2311
35815,2332
35816,2324
35817,2324
35818,2301
35819,2324
35820,2332
35821,2327
35822,2332
35823,2305
35824,2324
35825,2334
35826,2317
35827,2319
35828,2312
35829,2313
35830,2328
35831,2305
35832,2326
35833,2329
35834,2317
35835,2330
35836,2313
35837,2310
35838,2322
35839,2311
35840,2326
35841,2312
35842,2319
35843,2307
35844,2324
35845,2303
35846,2306
35847,2310
35848,2329
35849,2301
35850,2315
35851,2300
35852,2319
35853,2315
35854,2317
35855,2323
35856,2300
35857,2304
35858,2315
35859,2326
35860,2295
35861,2303
35862,2329
35863,2301
35864,2293
35865,2312
35866,2321
35867,2307
35868,2302
35869,2295
35870,2300
35871,2313
35872,2298
35873,2310
35874,2304
35875,2312
35876,2304
35877,2298
35878,2306
35879,2299
35880,2300
35881,2305
35882,2314
35883,2316
35884,2312
35885,2311
35886,2314
35887,2305
35888,2304
35889,2308
35890,2311
35891,2308
35892,2307
35893,2305
35894,2304
35895,2294
35896,2310
35897,2304
35898,2289
35899,2316
35900,2317
35901,2289
35902,2282
35903,2306
35904,2296
35905,2296
35906,2300
35907,2312
35908,2305
35909,2284
35910,2290
35911,2310
35912,2312
35913,2297
35914,2301
35915,2325
35916,2312
35917,2295
35918,2295
35919,2288
35920,2309
35921,2289
35922,2320
35923,2287
35924,2302
35925,2296
35926,2296
35927,2299
35928,2296
35929,2291
35930,2304
35931,2279
35932,2297
35933,2308
35934,2310
35935,2304
35936,2296
35937,2312
35938,2294
35939,2296
35940,2289
35941,2299
35942,2301
35943,2307
35944,2305
35945,2292
35946,2297
35947,2307
35948,2305
35949,2289
35950,2284
35951,2283
35952,2280
35953,2289
35954,2300
35955,2292
35956,2296
35957,2296
35958,2281
35959,2281
35960,2296
35961,2294
35962,2282
35963,2287
35964,2298
35965,2296
35966,2304
35967,2288
35968,2291
35969,2301
35970,2302
35971,2300
35972,2294
35973,2294
35974,2328
35975,2226
35976,2210
35977,2224
35978,2216
35979,2226
35980,2223
35981,2228
35982,2226
35983,2225
35984,2215
35985,2228
35986,2230
35987,2223
35988,2233
35989,2211
35990,2230
35991,2242
35992,2232
35993,2229
35994,2229
35995,2215
35996,2224
35997,2240
35998,2235
35999,2213
36000,2213
36001,2219
36002,2209
36003,2210
36004,2230
36005,2210
36006,2202
36007,2207
36008,2218
36009,2219
36010,2224
36011,2208
36012,2215
36013,2226
36014,2222
36015,2210
36016,2209
36017,2233
36018,2224
36019,2201
36020,2217
36021,2205
36022,2203
36023,2217
36024,2201
36025,2207
36026,2224
36027,2226
36028,2208
36029,2216
36030,2229
36031,2220
36032,2209
36033,2212
36034,2201
36035,2203
36036,2201
36037,2224
36038,2213
36039,2202
36040,2196
36041,2201
36042,2208
36043,2190
36044,2197
36045,2216
36046,2215
36047,2204
36048,2201
36049,2191
36050,2204
36051,2214
36052,2189
36053,2195
36054,2199
36055,2196
36056,2208
36057,2203
36058,2200
36059,2198
36060,2192
36061,2209
36062,2182
36063,2198
36064,2206
36065,2205
36066,2206
36067,2192
36068,2184
36069,2201
36070,2220
36071,2195
36072,2181
36073,2203
36074,2208
36075,2192
36076,2179
36077,2200
36078,2192
36079,2200
36080,2197
36081,2193
36082,2208
36083,2191
36084,2189
36085,2191
36086,2188
36087,2180
36088,2188
36089,2176
36090,2196
36091,2191
36092,2175
36093,2178
36094,2193
36095,2180
36096,2179
36097,2177
36098,2176
36099,2172
36100,2180
36101,2168
36102,2198
36103,2176
36104,2174
36105,2203
36106,2173
36107,2183
36108,2184
36109,2182
36110,2184
36111,2180
36112,2163
36113,2176
36114,2188
36115,2187
36116,2190
36117,2167
36118,2188
36119,2184
36120,2200
36121,2199
36122,2186
36123,2164
36124,2174
36125,2185
36126,2181
36127,2195
36128,2196
36129,2180
36130,2204
36131,2185
36132,2180
36133,2185
36134,2173
36135,2172
36136,2191
36137,2183
36138,2171
36139,2166
36140,2177
36141,2193
36142,2200
36143,2168
36144,2180
36145,2192
36146,2198
36147,2174
36148,2169
36149,2197
36150,2188
36151,2175
36152,2185
36153,2191
36154,2190
36155,2189
36156,2175
36157,2197
36158,2177
36159,2188
36160,2196
36161,2183
36162,2172
36163,2178
36164,2191
36165,2192
36166,2184
36167,2176
36168,2187
36169,2164
36170,2154
36171,2159
36172,2168
36173,2169
36174,2175
36175,2188
36176,2184
36177,2179
36178,2182
36179,2180
36180,2180
36181,2182
36182,2180
36183,2181
36184,2164
36185,2184
36186,2181
36187,2160
36188,2187
36189,2169
36190,2181
36191,2159
36192,2161
36193,2173
36194,2173
36195,2155
36196,2157
36197,2160
36198,2173
36199,2167
36200,2190
36201,2170
36202,2172
36203,2192
36204,2171
36205,2173
36206,2169
36207,2167
36208,2196
36209,2169
36210,2182
36211,2191
36212,2179
36213,2184
36214,2183
36215,2179
36216,2191
36217,2208
36218,2204
36219,2187
36220,2192
36221,2191
36222,2212
36223,2215
36224,2205
36225,2213
36226,2236
36227,2213
36228,2224
36229,2231
36230,2239
36231,2233
36232,2245
36233,2229
36234,2223
36235,2231
36236,2215
36237,2217
36238,2223
36239,2240
36240,2235
36241,2237
36242,2224
36243,2215
36244,2222
36245,2215
36246,2215
36247,2235
36248,2232
36249,2220
36250,2226
36251,2220
36252,2203
36253,2220
36254,2236
36255,2230
36256,2220
36257,2225
36258,2222
36259,2223
36260,2217
36261,2207
36262,2230
36263,2211
36264,2211
36265,2217
36266,2210
36267,2225
36268,2201
36269,2215
36270,2220
36271,2203
36272,2207
36273,2204
36274,2212
36275,2216
36276,2197
36277,2196
36278,2212
36279,2195
36280,2180
36281,2205
36282,2195
36283,2203
36284,2195
36285,2187
36286,2189
36287,2181
36288,2185
36289,2196
36290,2195
36291,2199
36292,2204
36293,2200
36294,2208
36295,2212
36296,2217
36297,2209
36298,2201
36299,2200
36300,2197
36301,2196
36302,2208
36303,2195
36304,2188
36305,2191
36306,2190
36307,2184
36308,2189
36309,2195
36310,2205
36311,2186
36312,2191
36313,2189
36314,2187
36315,2171
36316,2179
36317,2192
36318,2189
36319,2194
36320,2187
36321,2192
36322,2187
36323,2192
36324,2175
36325,2196
36326,2190
36327,2190
36328,2189
36329,2188
36330,2195
36331,2175
36332,2171
36333,2182
36334,2179
36335,2177
36336,2175
36337,2180
36338,2173
36339,2176
36340,2162
36341,2164
36342,2167
36343,2188
36344,2172
36345,2181
36346,2172
36347,2177
36348,2181
36349,2172
36350,2163
36351,2179
36352,2176
36353,2156
36354,2152
36355,2171
36356,2193
36357,2176
36358,2192
36359,2160
36360,2149
36361,2156
36362,2140
36363,2152
36364,2163
36365,2135
36366,2132
36367,2137
36368,2140
36369,2144
36370,2135
36371,2144
36372,2152
36373,2128
36374,2139
36375,2132
36376,2155
36377,2155
36378,2146
36379,2152
36380,2156
36381,2207
36382,2219
36383,2242
36384,2261
36385,2264
36386,2239
36387,2203
36388,2175
36389,2185
36390,2169
36391,2178
36392,2162
36393,2163
36394,2173
36395,2183
36396,2141
36397,2161
36398,2156
36399,2160
36400,2141
36401,2131
36402,2141
36403,2150
36404,2157
36405,2159
36406,2156
36407,2167
36408,2146
36409,2153
36410,2139
36411,2139
36412,2113
36413,2114
36414,2116
36415,2119
36416,2121
36417,2134
36418,2172
36419,2165
36420,2187
36421,2198
36422,2256
36423,2227
36424,2218
36425,2186
36426,2130
36427,2125
36428,2144
36429,2139
36430,2159
36431,2161
36432,2143
36433,2151
36434,2168
36435,2154
36436,2144
36437,2153
36438,2146
36439,2182
36440,2180
36441,2148
36442,2129
36443,2145
36444,2118
36445,2124
36446,2132
36447,2143
36448,2145
36449,2158
36450,2155
36451,2145
36452,2155
36453,2141
36454,2120
36455,2136
36456,2148
36457,2129
36458,2113
36459,2106
36460,2094
36461,2087
36462,2080
36463,2071
36464,2086
36465,2098
36466,2080
36467,2086
36468,2073
36469,2088
36470,2065
36471,2069
36472,2072
36473,2056
36474,2064
36475,2081
36476,2091
36477,2109
36478,2128
36479,2123
36480,2138
36481,2130
36482,2132
36483,2102
36484,2138
36485,2130
36486,2136
36487,2128
36488,2116
36489,2092
36490,2047
36491,2035
36492,2054
36493,2048
36494,2048
36495,2064
36496,2051
36497,2046
36498,2045
36499,2044
36500,2032
36501,2050
36502,2048
36503,2037
36504,2029
36505,2019
36506,2026
36507,2031
36508,2038
36509,2036
36510,2019
36511,2030
36512,2021
36513,2037
36514,2008
36515,2023
36516,2005
36517,2024
36518,2007
36519,2027
36520,2008
36521,2020
36522,1997
36523,2004
36524,1994
36525,2007
36526,2009
36527,2020
36528,2013
36529,2029
36530,2032
36531,2016
36532,2014
36533,2016
36534,1992
36535,2009
36536,2012
36537,2008
36538,2014
36539,2002
36540,1997
36541,1997
36542,2017
36543,2000
36544,2007
36545,2014
36546,2020
36547,2018
36548,2000
36549,1992
36550,1989
36551,1993
36552,1996
36553,1999
36554,1989
36555,2004
36556,2008
36557,1995
36558,2009
36559,2017
36560,2015
36561,1999
36562,2002
36563,2001
36564,1990
36565,1982
36566,1986
36567,1992
36568,2011
36569,2001
36570,1989
36571,1983
36572,2000
36573,1983
36574,2007
36575,1978
36576,1996
36577,2002
36578,1983
36579,1997
36580,1970
36581,1976
36582,1982
36583,1984
36584,1977
36585,1995
36586,1994
36587,1984
36588,2003
36589,1976
36590,1984
36591,1982
36592,1971
36593,1992
36594,1994
36595,1984
36596,2004
36597,1972
36598,1980
36599,1993
36600,1983
36601,1989
36602,1987
36603,1987
36604,1977
36605,1971
36606,1984
36607,1968
36608,1972
36609,1994
36610,1982
36611,1970
36612,1976
36613,1983
36614,1966
36615,1987
36616,1974
36617,1985
36618,1959
36619,1968
36620,1986
36621,1960
36622,1960
36623,1965
36624,1984
36625,1971
36626,1990
36627,1993
36628,1984
36629,1983
36630,1956
36631,1958
36632,1977
36633,1976
36634,1967
36635,1969
36636,1959
36637,1977
36638,1984
36639,1960
36640,1963
36641,1964
36642,1967
36643,1975
36644,1972
36645,1960
36646,1971
36647,1950
36648,1978
36649,1964
36650,1976
36651,1979
36652,1967
36653,1956
36654,1949
36655,1945
36656,1973
36657,1960
36658,1961
36659,1952
36660,1949
36661,1959
36662,1952
36663,1960
36664,1956
36665,1939
36666,1950
36667,1962
36668,1963
36669,1978
36670,1964
36671,1967
36672,1955
36673,1961
36674,1971
36675,1965
36676,1936
36677,1970
36678,1947
36679,1954
36680,1952
36681,1960
36682,1960
36683,1955
36684,1943
36685,1944
36686,1968
36687,1927
36688,1958
36689,1968
36690,1960
36691,1945
36692,1958
36693,1960
36694,1948
36695,1944
36696,1937
36697,1948
36698,1953
36699,1935
36700,1941
36701,1941
36702,1951
36703,1957
36704,1935
36705,1956
36706,1957
36707,1963
36708,1949
36709,1936
36710,1952
36711,1943
36712,1953
36713,1949
36714,1938
36715,1948
36716,1952
36717,1945
36718,1946
36719,1940
36720,1953
36721,1951
36722,1926
36723,1950
36724,1931
36725,1945
36726,1935
36727,1936
36728,1944
36729,1935
36730,1946
36731,1954
36732,1919
36733,1933
36734,1920
36735,1941
36736,1932
36737,1946
36738,1924
36739,1942
36740,1939
36741,1924
36742,1939
36743,1937
36744,1948
36745,1922
36746,1940
36747,1944
36748,1953
36749,1951
36750,1941
36751,1949
36752,1957
36753,1935
36754,1944
36755,1922
36756,1924
36757,1928
36758,1916
36759,1927
36760,1919
36761,1940
36762,1940
36763,1918
36764,1932
36765,1940
36766,1935
36767,1920
36768,1930
36769,1921
36770,1939
36771,1932
36772,1925
36773,1935
36774,1912
36775,1923
36776,1927
36777,1931
36778,1927
36779,1943
36780,1916
36781,1930
36782,1934
36783,1930
36784,1937
36785,1923
36786,1928
36787,1917
36788,1932
36789,1930
36790,1926
36791,1940
36792,1945
36793,1935
36794,1914
36795,1956
36796,1941
36797,1914
36798,1922
36799,1929
36800,1908
36801,1915
36802,1901
36803,1934
36804,1926
36805,1935
36806,1912
36807,1910
36808,1895
36809,1905
36810,1896
36811,1899
36812,1913
36813,1895
36814,1905
36815,1928
36816,1895
36817,1881
36818,1904
36819,1932
36820,1895
36821,1893
36822,1885
36823,1892
36824,1876
36825,1896
36826,1909
36827,1891
36828,1908
36829,1904
36830,1883
36831,1913
36832,1899
36833,1917
36834,1909
36835,1885
36836,1919
36837,1904
36838,1908
36839,1908
36840,1885
36841,1879
36842,1888
36843,1887
36844,1889
36845,1912
36846,1891
36847,1902
36848,1895
36849,1875
36850,1903
36851,1879
36852,1890
36853,1880
36854,1881
36855,1880
36856,1891
36857,1887
36858,1887
36859,1912
36860,1904
36861,1901
36862,1896
36863,1883
36864,1891
36865,1903
36866,1904
36867,1903
36868,1875
36869,1896
36870,1895
36871,1880
36872,1891
36873,1900
36874,1890
36875,1897
36876,1872
36877,1895
36878,1876
36879,1880
36880,1897
36881,1896
36882,1904
36883,1889
36884,1878
36885,1868
36886,1871
36887,1893
36888,1890
36889,1869
36890,1875
36891,1885
36892,1887
36893,1896
36894,1864
36895,1883
36896,1884
36897,1864
36898,1882
36899,1866
36900,1892
36901,1854
36902,1867
36903,1875
36904,1874
36905,1873
36906,1853
36907,1877
36908,1884
36909,1886
36910,1882
36911,1868
36912,1860
36913,1859
36914,1845
36915,1869
36916,1866
36917,1867
36918,1863
36919,1880
36920,1851
36921,1869
36922,1872
36923,1890
36924,1868
36925,1867
36926,1861
36927,1885
36928,1860
36929,1860
36930,1860
36931,1853
36932,1847
36933,1861
36934,1869
36935,1858
36936,1872
36937,1847
36938,1864
36939,1849
36940,1852
36941,1857
36942,1872
36943,1831
36944,1857
36945,1852
36946,1854
36947,1873
36948,1856
36949,1841
36950,1850
36951,1858
36952,1850
36953,1864
36954,1843
36955,1847
36956,1843
36957,1868
36958,1857
36959,1872
36960,1848
36961,1849
36962,1864
36963,1845
36964,1843
36965,1848
36966,1856
36967,1854
36968,1831
36969,1837
36970,1851
36971,1836
36972,1862
36973,1844
36974,1831
36975,1850
36976,1841
36977,1828
36978,1838
36979,1848
36980,1839
36981,1835
36982,1852
36983,1826
36984,1824
36985,1848
36986,1814
36987,1823
36988,1843
36989,1824
36990,1849
36991,1830
36992,1832
36993,1846
36994,1834
36995,1826
36996,1811
36997,1817
36998,1844
36999,1834
37000,1832
37001,1848
37002,1831
37003,1832
37004,1821
37005,1819
37006,1836
37007,1831
37008,1831
37009,1822
37010,1840
37011,1818
37012,1819
37013,1829
37014,1832
37015,1831
37016,1823
37017,1820
37018,1838
37019,1851
37020,1827
37021,1822
37022,1823
37023,1821
37024,1836
37025,1810
37026,1822
37027,1825
37028,1810
37029,1812
37030,1834
37031,1796
37032,1809
37033,1808
37034,1806
37035,1819
37036,1811
37037,1815
37038,1821
37039,1817
37040,1818
37041,1807
37042,1818
37043,1815
37044,1794
37045,1804
37046,1816
37047,1799
37048,1804
37049,1828
37050,1814
37051,1808
37052,1805
37053,1815
37054,1797
37055,1812
37056,1816
37057,1811
37058,1788
37059,1791
37060,1815
37061,1804
37062,1799
37063,1824
37064,1819
37065,1803
37066,1798
37067,1789
37068,1812
37069,1809
37070,1796
37071,1816
37072,1803
37073,1794
37074,1785
37075,1792
37076,1809
37077,1809
37078,1785
37079,1777
37080,1804
37081,1788
37082,1808
37083,1811
37084,1788
37085,1800
37086,1808
37087,1808
37088,1802
37089,1795
37090,1790
37091,1798
37092,1775
37093,1788
37094,1795
37095,1807
37096,1793
37097,1795
37098,1792
37099,1796
37100,1796
37101,1795
37102,1792
37103,1788
37104,1776
37105,1787
37106,1784
37107,1793
37108,1782
37109,1784
37110,1797
37111,1765
37112,1799
37113,1774
37114,1776
37115,1779
37116,1789
37117,1776
37118,1778
37119,1792
37120,1775
37121,1774
37122,1773
37123,1779
37124,1774
37125,1772
37126,1785
37127,1762
37128,1788
37129,1769
37130,1789
37131,1780
37132,1766
37133,1766
37134,1783
37135,1775
37136,1766
